||06/08/23|06/07/23||MDT|-1|Y|Y|Albuquerque|NM|35.0833|-106.6511|OZONE|54|Moderate|No||Albuquerque Environmental Health Department
||06/08/23|06/07/23||MDT|-1|Y|N|Albuquerque|NM|35.0833|-106.6511|PM2.5|22|Good|No||Albuquerque Environmental Health Department
||06/08/23|06/07/23||MDT|-1|Y|N|Albuquerque|NM|35.0833|-106.6511|PM10|23|Good|No||Albuquerque Environmental Health Department
||06/08/23|06/08/23|14:00|MDT|0|O|Y|Albuquerque|NM|35.0833|-106.6511|OZONE|74|Moderate|No||Albuquerque Environmental Health Department
||06/08/23|06/08/23|14:00|MDT|0|O|N|Albuquerque|NM|35.0833|-106.6511|PM2.5|26|Good|No||Albuquerque Environmental Health Department
||06/08/23|06/08/23|14:00|MDT|0|O|N|Albuquerque|NM|35.0833|-106.6511|PM10|40|Good|No||Albuquerque Environmental Health Department
||06/08/23|06/08/23||MDT|0|F|Y|Albuquerque|NM|35.0833|-106.6511|OZONE||Moderate|No||Albuquerque Environmental Health Department
||06/08/23|06/08/23||MDT|0|F|N|Albuquerque|NM|35.0833|-106.6511|PM2.5||Good|No||Albuquerque Environmental Health Department
||06/08/23|06/09/23||MDT|1|F|Y|Albuquerque|NM|35.0833|-106.6511|PM2.5||Good|No||Albuquerque Environmental Health Department
||06/08/23|06/10/23||MDT|2|F|Y|Albuquerque|NM|35.0833|-106.6511|PM2.5||Good|No||Albuquerque Environmental Health Department
||06/08/23|06/07/23||EDT|-1|Y|Y|Alexander County|NC|35.9208|-81.1773|PM10|25|Good|No||North Carolina DEQ - Division of Air Quality
||06/08/23|06/07/23||EDT|-1|Y|N|Alexander County|NC|35.9208|-81.1773|OZONE|24|Good|No||North Carolina DEQ - Division of Air Quality
||06/08/23|06/08/23|16:00|EDT|0|O|Y|Alexander County|NC|35.9208|-81.1773|OZONE|44|Good|No||North Carolina DEQ - Division of Air Quality
||06/08/23|06/08/23|16:00|EDT|0|O|N|Alexander County|NC|35.9208|-81.1773|PM10|24|Good|No||North Carolina DEQ - Division of Air Quality
||06/08/23|06/08/23||EDT|0|F|Y|Alexander County|NC|35.9208|-81.1773|PM2.5|115|Unhealthy for Sensitive Groups|Yes||North Carolina DEQ - Division of Air Quality
||06/08/23|06/08/23||EDT|0|F|N|Alexander County|NC|35.9208|-81.1773|OZONE|60|Moderate|Yes||North Carolina DEQ - Division of Air Quality
||06/08/23|06/09/23||EDT|1|F|Y|Alexander County|NC|35.9208|-81.1773|OZONE|90|Moderate|No||North Carolina DEQ - Division of Air Quality
||06/08/23|06/09/23||EDT|1|F|N|Alexander County|NC|35.9208|-81.1773|PM2.5|85|Moderate|No||North Carolina DEQ - Division of Air Quality
||06/08/23|06/10/23||EDT|2|F|Y|Alexander County|NC|35.9208|-81.1773|PM2.5|85|Moderate|No||North Carolina DEQ - Division of Air Quality
||06/08/23|06/10/23||EDT|2|F|N|Alexander County|NC|35.9208|-81.1773|OZONE|75|Moderate|No||North Carolina DEQ - Division of Air Quality
||06/08/23|06/11/23||EDT|3|F|Y|Alexander County|NC|35.9208|-81.1773|OZONE|50|Good|No||North Carolina DEQ - Division of Air Quality
||06/08/23|06/11/23||EDT|3|F|N|Alexander County|NC|35.9208|-81.1773|PM2.5|50|Good|No||North Carolina DEQ - Division of Air Quality
||06/08/23|06/08/23||CDT|0|F|Y|Alexandria|LA|31.3101|-92.4401|OZONE|84|Moderate|No|Thursday and Friday, light westerly to northwesterly winds will hinder dispersion and carry regional pollutants, including wildfire smoke, across Louisiana each day. In addition, partly to mostly sunny skies and temperatures in the low- to mid-90s will enhance ozone formation. Therefore, despite isolated thunderstorms reducing ozone production each afternoon, AQI levels will be Moderate in most cities on both days, with Unhealthy for Sensitive Groups AQI levels expected in Baton Rouge, New Orleans, Lake Charles, and Monroe on Thursday. Saturday, light to moderate southwesterly winds will increase pollutant dispersion and bring a humid, unstable air mass into Louisiana. Additionally, afternoon clouds and scattered thunderstorms will reduce ozone formation. However, pollutant carryover from previous days will lead to high-Good to Moderate AQI levels.|Louisiana Department of Environmental Quality
||06/08/23|06/08/23||CDT|0|F|N|Alexandria|LA|31.3101|-92.4401|PM2.5|57|Moderate|No|Thursday and Friday, light westerly to northwesterly winds will hinder dispersion and carry regional pollutants, including wildfire smoke, across Louisiana each day. In addition, partly to mostly sunny skies and temperatures in the low- to mid-90s will enhance ozone formation. Therefore, despite isolated thunderstorms reducing ozone production each afternoon, AQI levels will be Moderate in most cities on both days, with Unhealthy for Sensitive Groups AQI levels expected in Baton Rouge, New Orleans, Lake Charles, and Monroe on Thursday. Saturday, light to moderate southwesterly winds will increase pollutant dispersion and bring a humid, unstable air mass into Louisiana. Additionally, afternoon clouds and scattered thunderstorms will reduce ozone formation. However, pollutant carryover from previous days will lead to high-Good to Moderate AQI levels.|Louisiana Department of Environmental Quality
||06/08/23|06/09/23||CDT|1|F|Y|Alexandria|LA|31.3101|-92.4401|OZONE|71|Moderate|No|Thursday and Friday, light westerly to northwesterly winds will hinder dispersion and carry regional pollutants, including wildfire smoke, across Louisiana each day. In addition, partly to mostly sunny skies and temperatures in the low- to mid-90s will enhance ozone formation. Therefore, despite isolated thunderstorms reducing ozone production each afternoon, AQI levels will be Moderate in most cities on both days, with Unhealthy for Sensitive Groups AQI levels expected in Baton Rouge, New Orleans, Lake Charles, and Monroe on Thursday. Saturday, light to moderate southwesterly winds will increase pollutant dispersion and bring a humid, unstable air mass into Louisiana. Additionally, afternoon clouds and scattered thunderstorms will reduce ozone formation. However, pollutant carryover from previous days will lead to high-Good to Moderate AQI levels.|Louisiana Department of Environmental Quality
||06/08/23|06/09/23||CDT|1|F|N|Alexandria|LA|31.3101|-92.4401|PM2.5|55|Moderate|No|Thursday and Friday, light westerly to northwesterly winds will hinder dispersion and carry regional pollutants, including wildfire smoke, across Louisiana each day. In addition, partly to mostly sunny skies and temperatures in the low- to mid-90s will enhance ozone formation. Therefore, despite isolated thunderstorms reducing ozone production each afternoon, AQI levels will be Moderate in most cities on both days, with Unhealthy for Sensitive Groups AQI levels expected in Baton Rouge, New Orleans, Lake Charles, and Monroe on Thursday. Saturday, light to moderate southwesterly winds will increase pollutant dispersion and bring a humid, unstable air mass into Louisiana. Additionally, afternoon clouds and scattered thunderstorms will reduce ozone formation. However, pollutant carryover from previous days will lead to high-Good to Moderate AQI levels.|Louisiana Department of Environmental Quality
||06/08/23|06/10/23||CDT|2|F|Y|Alexandria|LA|31.3101|-92.4401|OZONE|64|Moderate|No|Thursday and Friday, light westerly to northwesterly winds will hinder dispersion and carry regional pollutants, including wildfire smoke, across Louisiana each day. In addition, partly to mostly sunny skies and temperatures in the low- to mid-90s will enhance ozone formation. Therefore, despite isolated thunderstorms reducing ozone production each afternoon, AQI levels will be Moderate in most cities on both days, with Unhealthy for Sensitive Groups AQI levels expected in Baton Rouge, New Orleans, Lake Charles, and Monroe on Thursday. Saturday, light to moderate southwesterly winds will increase pollutant dispersion and bring a humid, unstable air mass into Louisiana. Additionally, afternoon clouds and scattered thunderstorms will reduce ozone formation. However, pollutant carryover from previous days will lead to high-Good to Moderate AQI levels.|Louisiana Department of Environmental Quality
||06/08/23|06/10/23||CDT|2|F|N|Alexandria|LA|31.3101|-92.4401|PM2.5|53|Moderate|No|Thursday and Friday, light westerly to northwesterly winds will hinder dispersion and carry regional pollutants, including wildfire smoke, across Louisiana each day. In addition, partly to mostly sunny skies and temperatures in the low- to mid-90s will enhance ozone formation. Therefore, despite isolated thunderstorms reducing ozone production each afternoon, AQI levels will be Moderate in most cities on both days, with Unhealthy for Sensitive Groups AQI levels expected in Baton Rouge, New Orleans, Lake Charles, and Monroe on Thursday. Saturday, light to moderate southwesterly winds will increase pollutant dispersion and bring a humid, unstable air mass into Louisiana. Additionally, afternoon clouds and scattered thunderstorms will reduce ozone formation. However, pollutant carryover from previous days will lead to high-Good to Moderate AQI levels.|Louisiana Department of Environmental Quality
||06/08/23|06/07/23||CET|-1|Y|Y|Algiers|  |36.7558|3.0391|PM2.5|57|Moderate|No||U.S. Department of State Algeria - Algiers
||06/08/23|06/08/23|21:00|CET|0|O|Y|Algiers|  |36.7558|3.0391|PM2.5|52|Moderate|No||U.S. Department of State Algeria - Algiers
||06/08/23|06/08/23||EDT|0|F|Y|Alleghany County|NC|36.4912|-81.1287|PM2.5|115|Unhealthy for Sensitive Groups|Yes||North Carolina DEQ - Division of Air Quality
||06/08/23|06/08/23||EDT|0|F|N|Alleghany County|NC|36.4912|-81.1287|OZONE|50|Good|Yes||North Carolina DEQ - Division of Air Quality
||06/08/23|06/09/23||EDT|1|F|Y|Alleghany County|NC|36.4912|-81.1287|PM2.5|85|Moderate|No||North Carolina DEQ - Division of Air Quality
||06/08/23|06/09/23||EDT|1|F|N|Alleghany County|NC|36.4912|-81.1287|OZONE|65|Moderate|No||North Carolina DEQ - Division of Air Quality
||06/08/23|06/10/23||EDT|2|F|Y|Alleghany County|NC|36.4912|-81.1287|PM2.5|85|Moderate|No||North Carolina DEQ - Division of Air Quality
||06/08/23|06/10/23||EDT|2|F|N|Alleghany County|NC|36.4912|-81.1287|OZONE|70|Moderate|No||North Carolina DEQ - Division of Air Quality
||06/08/23|06/11/23||EDT|3|F|Y|Alleghany County|NC|36.4912|-81.1287|OZONE|50|Good|No||North Carolina DEQ - Division of Air Quality
||06/08/23|06/11/23||EDT|3|F|N|Alleghany County|NC|36.4912|-81.1287|PM2.5|50|Good|No||North Carolina DEQ - Division of Air Quality
||06/09/23|06/08/23||ALM|-1|Y|Y|Almaty|  |43.2300|76.9500|PM2.5|40|Good|No||U.S. Department of State Kazakhstan - Almaty
||06/09/23|06/09/23|2:00|ALM|0|O|Y|Almaty|  |43.2300|76.9500|PM2.5|40|Good|No||U.S. Department of State Kazakhstan - Almaty
||06/08/23|06/07/23||EDT|-1|Y|Y|Altoona|PA|40.5187|-78.3947|PM2.5|161|Unhealthy|No||Pennsylvania Dept. of Environmental Protection
||06/08/23|06/07/23||EDT|-1|Y|N|Altoona|PA|40.5187|-78.3947|OZONE|47|Good|No||Pennsylvania Dept. of Environmental Protection
||06/08/23|06/08/23|16:00|EDT|0|O|Y|Altoona|PA|40.5187|-78.3947|PM2.5|89|Moderate|No||Pennsylvania Dept. of Environmental Protection
||06/08/23|06/08/23|16:00|EDT|0|O|N|Altoona|PA|40.5187|-78.3947|OZONE|39|Good|No||Pennsylvania Dept. of Environmental Protection
||06/08/23|06/08/23||EDT|0|F|Y|Altoona|PA|40.5187|-78.3947|PM2.5|155|Unhealthy|Yes|*** Current Conditions as of 2 PM on Thursday:  Northwesterly flow continues this Thursday afternoon under a mix of sun and clouds with haze.  Concentrations of fine particulate matter (PM-2.5) are expected to rise overnight tonight as a plume of wildfire smoke enters the region.  *** Friday’s Forecast:  An area of low pressure continues to spin over New England to bring smoke from wildfires across Quebec southward into the region.  The smoke models for a few days now have been showing a plume of smoke crossing Lake Erie into western Pennsylvania late in the day on Thursday.  Observations where the same models had the plume’s location for Thursday afternoon are not seeing a significant rise in hourly concentrations as the plume passes by.  This may be due to this plume moving through an area with good afternoon mixing.  The observed values in the region just to the north of Lake Erie may not fully represent the kind of hourly concentrations western Pennsylvania will see during the overnight hours into Friday morning.  This will be due to lower mixing heights and lighter winds during the overnight to morning hours with temperatures also cooling overnight to create more stable conditions.  Overnight and early morning concentrations of fine particulate matter (PM-2.5) are expected to reach Code ORANGE to Code RED levels on an hourly basis when this new plume combines with the existing smoke that is blanketing the region and will mix out some during the afternoon on Friday.  Concentrations of PM-2.5 are expected to be in the Code ORANGE range on average for the full day.  With a mix of sun and clouds ozone concentrations will be limited to the good range.  *** Extended Outlook:  The area of low pressure that has been the source of driving wildfire smoke southward to create our regional air quality issues will finally begin to depart the region by Saturday.  The wind flow will become more westerly.  Conditions will be monitored to see how much is able to be cleared out of the region.  Lingering smoke will allow for moderate air quality for the day.  Increasing sunshine by Sunday may allow ozone concentrations to rise as the smoke departs so that will be monitored as well.  --- Roble|Pennsylvania Dept. of Environmental Protection
||06/08/23|06/08/23||EDT|0|F|N|Altoona|PA|40.5187|-78.3947|OZONE|70|Moderate|No|*** Current Conditions as of 2 PM on Thursday:  Northwesterly flow continues this Thursday afternoon under a mix of sun and clouds with haze.  Concentrations of fine particulate matter (PM-2.5) are expected to rise overnight tonight as a plume of wildfire smoke enters the region.  *** Friday’s Forecast:  An area of low pressure continues to spin over New England to bring smoke from wildfires across Quebec southward into the region.  The smoke models for a few days now have been showing a plume of smoke crossing Lake Erie into western Pennsylvania late in the day on Thursday.  Observations where the same models had the plume’s location for Thursday afternoon are not seeing a significant rise in hourly concentrations as the plume passes by.  This may be due to this plume moving through an area with good afternoon mixing.  The observed values in the region just to the north of Lake Erie may not fully represent the kind of hourly concentrations western Pennsylvania will see during the overnight hours into Friday morning.  This will be due to lower mixing heights and lighter winds during the overnight to morning hours with temperatures also cooling overnight to create more stable conditions.  Overnight and early morning concentrations of fine particulate matter (PM-2.5) are expected to reach Code ORANGE to Code RED levels on an hourly basis when this new plume combines with the existing smoke that is blanketing the region and will mix out some during the afternoon on Friday.  Concentrations of PM-2.5 are expected to be in the Code ORANGE range on average for the full day.  With a mix of sun and clouds ozone concentrations will be limited to the good range.  *** Extended Outlook:  The area of low pressure that has been the source of driving wildfire smoke southward to create our regional air quality issues will finally begin to depart the region by Saturday.  The wind flow will become more westerly.  Conditions will be monitored to see how much is able to be cleared out of the region.  Lingering smoke will allow for moderate air quality for the day.  Increasing sunshine by Sunday may allow ozone concentrations to rise as the smoke departs so that will be monitored as well.  --- Roble|Pennsylvania Dept. of Environmental Protection
||06/08/23|06/09/23||EDT|1|F|Y|Altoona|PA|40.5187|-78.3947|PM2.5|137|Unhealthy for Sensitive Groups|Yes|*** Current Conditions as of 2 PM on Thursday:  Northwesterly flow continues this Thursday afternoon under a mix of sun and clouds with haze.  Concentrations of fine particulate matter (PM-2.5) are expected to rise overnight tonight as a plume of wildfire smoke enters the region.  *** Friday’s Forecast:  An area of low pressure continues to spin over New England to bring smoke from wildfires across Quebec southward into the region.  The smoke models for a few days now have been showing a plume of smoke crossing Lake Erie into western Pennsylvania late in the day on Thursday.  Observations where the same models had the plume’s location for Thursday afternoon are not seeing a significant rise in hourly concentrations as the plume passes by.  This may be due to this plume moving through an area with good afternoon mixing.  The observed values in the region just to the north of Lake Erie may not fully represent the kind of hourly concentrations western Pennsylvania will see during the overnight hours into Friday morning.  This will be due to lower mixing heights and lighter winds during the overnight to morning hours with temperatures also cooling overnight to create more stable conditions.  Overnight and early morning concentrations of fine particulate matter (PM-2.5) are expected to reach Code ORANGE to Code RED levels on an hourly basis when this new plume combines with the existing smoke that is blanketing the region and will mix out some during the afternoon on Friday.  Concentrations of PM-2.5 are expected to be in the Code ORANGE range on average for the full day.  With a mix of sun and clouds ozone concentrations will be limited to the good range.  *** Extended Outlook:  The area of low pressure that has been the source of driving wildfire smoke southward to create our regional air quality issues will finally begin to depart the region by Saturday.  The wind flow will become more westerly.  Conditions will be monitored to see how much is able to be cleared out of the region.  Lingering smoke will allow for moderate air quality for the day.  Increasing sunshine by Sunday may allow ozone concentrations to rise as the smoke departs so that will be monitored as well.  --- Roble|Pennsylvania Dept. of Environmental Protection
||06/08/23|06/09/23||EDT|1|F|N|Altoona|PA|40.5187|-78.3947|OZONE|45|Good|No|*** Current Conditions as of 2 PM on Thursday:  Northwesterly flow continues this Thursday afternoon under a mix of sun and clouds with haze.  Concentrations of fine particulate matter (PM-2.5) are expected to rise overnight tonight as a plume of wildfire smoke enters the region.  *** Friday’s Forecast:  An area of low pressure continues to spin over New England to bring smoke from wildfires across Quebec southward into the region.  The smoke models for a few days now have been showing a plume of smoke crossing Lake Erie into western Pennsylvania late in the day on Thursday.  Observations where the same models had the plume’s location for Thursday afternoon are not seeing a significant rise in hourly concentrations as the plume passes by.  This may be due to this plume moving through an area with good afternoon mixing.  The observed values in the region just to the north of Lake Erie may not fully represent the kind of hourly concentrations western Pennsylvania will see during the overnight hours into Friday morning.  This will be due to lower mixing heights and lighter winds during the overnight to morning hours with temperatures also cooling overnight to create more stable conditions.  Overnight and early morning concentrations of fine particulate matter (PM-2.5) are expected to reach Code ORANGE to Code RED levels on an hourly basis when this new plume combines with the existing smoke that is blanketing the region and will mix out some during the afternoon on Friday.  Concentrations of PM-2.5 are expected to be in the Code ORANGE range on average for the full day.  With a mix of sun and clouds ozone concentrations will be limited to the good range.  *** Extended Outlook:  The area of low pressure that has been the source of driving wildfire smoke southward to create our regional air quality issues will finally begin to depart the region by Saturday.  The wind flow will become more westerly.  Conditions will be monitored to see how much is able to be cleared out of the region.  Lingering smoke will allow for moderate air quality for the day.  Increasing sunshine by Sunday may allow ozone concentrations to rise as the smoke departs so that will be monitored as well.  --- Roble|Pennsylvania Dept. of Environmental Protection
||06/08/23|06/10/23||EDT|2|F|Y|Altoona|PA|40.5187|-78.3947|PM2.5|90|Moderate|No|*** Current Conditions as of 2 PM on Thursday:  Northwesterly flow continues this Thursday afternoon under a mix of sun and clouds with haze.  Concentrations of fine particulate matter (PM-2.5) are expected to rise overnight tonight as a plume of wildfire smoke enters the region.  *** Friday’s Forecast:  An area of low pressure continues to spin over New England to bring smoke from wildfires across Quebec southward into the region.  The smoke models for a few days now have been showing a plume of smoke crossing Lake Erie into western Pennsylvania late in the day on Thursday.  Observations where the same models had the plume’s location for Thursday afternoon are not seeing a significant rise in hourly concentrations as the plume passes by.  This may be due to this plume moving through an area with good afternoon mixing.  The observed values in the region just to the north of Lake Erie may not fully represent the kind of hourly concentrations western Pennsylvania will see during the overnight hours into Friday morning.  This will be due to lower mixing heights and lighter winds during the overnight to morning hours with temperatures also cooling overnight to create more stable conditions.  Overnight and early morning concentrations of fine particulate matter (PM-2.5) are expected to reach Code ORANGE to Code RED levels on an hourly basis when this new plume combines with the existing smoke that is blanketing the region and will mix out some during the afternoon on Friday.  Concentrations of PM-2.5 are expected to be in the Code ORANGE range on average for the full day.  With a mix of sun and clouds ozone concentrations will be limited to the good range.  *** Extended Outlook:  The area of low pressure that has been the source of driving wildfire smoke southward to create our regional air quality issues will finally begin to depart the region by Saturday.  The wind flow will become more westerly.  Conditions will be monitored to see how much is able to be cleared out of the region.  Lingering smoke will allow for moderate air quality for the day.  Increasing sunshine by Sunday may allow ozone concentrations to rise as the smoke departs so that will be monitored as well.  --- Roble|Pennsylvania Dept. of Environmental Protection
